Province,Year,URL,Status
Semnan,1372,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1372/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1375,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1375/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1374,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1374/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1373,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1373/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1376,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1376/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1377,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1377/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1379,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1379/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1378,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1378/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1380,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1380/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1381,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1381/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1382,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1382/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1383,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1383/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1385,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1385/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1384,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1384/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1386,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1386/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1387,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1387/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1388,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1388/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1389,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1389/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1390,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1390/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1391,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1391/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1392,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1392/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1393,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1393/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1394,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1394/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1395,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1395/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1396,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1396/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1397,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1397/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1398,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1398/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1399,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1399/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1400,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1400/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1401,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1401/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
Semnan,1402,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1402/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
West Azerbaijan,1345,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1345/PropertyTypeID/616,parse_exception:'list' object has no attribute 'text'
West Azerbaijan,1346,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1346/PropertyTypeID/616,parse_exception:'list' object has no attribute 'text'
West Azerbaijan,1349,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1349/PropertyTypeID/616,parse_exception:'list' object has no attribute 'text'
West Azerbaijan,1348,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1348/PropertyTypeID/616,parse_exception:'list' object has no attribute 'text'
West Azerbaijan,1347,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1347/PropertyTypeID/616,parse_exception:'list' object has no attribute 'text'
West Azerbaijan,1350,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1350/PropertyTypeID/616,parse_exception:'list' object has no attribute 'text'
West Azerbaijan,1351,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1351/PropertyTypeID/616,parse_exception:'list' object has no attribute 'text'
West Azerbaijan,1354,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1354/PropertyTypeID/616,parse_exception:'list' object has no attribute 'text'
Kurdistan,1370,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1370/PropertyTypeID/615,"error:HTTPConnectionPool(host='amar.org.ir', port=80): Read timed out. (read timeout=15)"
Semnan,1362,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1362/PropertyTypeID/615,parse_exception:'list' object has no attribute 'text'
West Azerbaijan,1352,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1352/PropertyTypeID/616,"error:('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
West Azerbaijan,1353,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1353/PropertyTypeID/616,"error:('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
West Azerbaijan,1358,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1358/PropertyTypeID/616,"error:('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
West Azerbaijan,1355,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1355/PropertyTypeID/616,"error:('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
West Azerbaijan,1357,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1357/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1359,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1359/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1363,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1363/PropertyTypeID/616,"error:('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
West Azerbaijan,1360,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1360/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1362,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1362/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1364,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1364/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1361,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1361/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1356,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1356/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1365,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1365/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
Kurdistan,1392,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1392/PropertyTypeID/615,"error:HTTPSConnectionPool(host='amar.org.ir', port=443): Read timed out. (read timeout=15)"
Kurdistan,1401,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1401/PropertyTypeID/615,"error:HTTPConnectionPool(host='amar.org.ir', port=80): Read timed out. (read timeout=15)"
West Azerbaijan,1367,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1367/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1369,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1369/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1368,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1368/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1372,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1372/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1370,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1370/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1371,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1371/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1374,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1374/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1375,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1375/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1377,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1377/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1373,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1373/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1379,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1379/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1380,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1380/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1381,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1381/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1382,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1382/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1383,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1383/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1386,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1386/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1385,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1385/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1387,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1387/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1389,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1389/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1388,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1388/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1390,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1390/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1391,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1391/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1392,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1392/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1393,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1393/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1394,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1394/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1384,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1384/PropertyTypeID/616,parse_exception:'list' object has no attribute 'text'
West Azerbaijan,1378,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1378/PropertyTypeID/616,"error:('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
West Azerbaijan,1376,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1376/PropertyTypeID/616,"error:('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
West Azerbaijan,1396,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1396/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1395,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1395/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1397,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1397/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1398,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1398/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1399,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1399/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1400,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1400/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1402,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1402/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1345,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1345/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1401,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1401/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1346,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1346/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1347,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1347/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
Golestan,1355,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1355/PropertyTypeID/615,"error:HTTPSConnectionPool(host='amar.org.ir', port=443): Read timed out. (read timeout=15)"
South Khorasan,1348,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1348/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1351,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1351/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1350,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1350/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1353,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1353/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1352,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1352/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1354,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1354/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1355,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1355/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1357,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1357/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1356,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1356/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1358,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1358/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1360,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1360/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1359,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1359/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
Golestan,1356,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1356/PropertyTypeID/615,"error:HTTPSConnectionPool(host='amar.org.ir', port=443): Read timed out. (read timeout=15)"
South Khorasan,1363,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1363/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1366,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1366/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1365,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1365/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1368,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1368/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1367,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1367/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1369,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1369/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1371,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1371/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1370,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1370/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1375,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1375/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1374,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1374/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1372,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1372/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1373,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1373/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
West Azerbaijan,1366,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1366/PropertyTypeID/616,parse_exception:'list' object has no attribute 'text'
South Khorasan,1376,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1376/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1377,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1377/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1378,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1378/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1379,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1379/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1383,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1383/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1381,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1381/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1380,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1380/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1382,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1382/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1384,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1384/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1386,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1386/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1385,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1385/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1387,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1387/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
South Khorasan,1388,https://amar.org.ir/salnameh-amari/agentType/ViewSearch/CustomFieldIDs/65/SearchValues/1388/PropertyTypeID/616,"error:('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))"
